label,left_0,left_1,left_2,left_3,left_4,left_5,left_6,left_7,left_8,left_9,left_10,left_11,left_12,left_13,left_14,left_15,left_16,left_17,left_18,left_19,left_20,left_21,left_22,left_23,left_24,left_25,left_26,left_27,left_28,left_29,left_30,left_31,left_32,left_33,left_34,left_35,left_36,left_37,left_38,left_39,left_40,left_41,right_0,right_1,right_2,right_3,right_4,right_5,right_6,right_7,right_8,right_9,right_10,right_11,right_12,right_13,right_14,right_15,right_16,right_17,right_18,right_19,right_20,right_21,right_22,right_23,right_24,right_25,right_26,right_27,right_28,right_29,right_30,right_31,right_32,right_33,right_34,right_35,right_36,right_37,right_38,right_39,right_40,right_41
ssuck,0.0,0.0,-0.1169465976620065,-0.14087442836049127,-0.20261853371681784,-0.28944303196616417,-0.2709724928890284,-0.3899317876201404,-0.31352958906256945,-0.4897658258473658,-0.05181455265021238,-0.5047268895088745,-0.15307017693764527,-0.6269888519035784,-0.2506801918550302,-0.6044653443212937,-0.31664584010261837,-0.550109894858823,0.003942786896081537,-0.5296451961021199,-0.012486785592903053,-0.7547742612285459,-0.06452830540627325,-0.8931572644351087,-0.11743749090871385,-1.0,0.05782958797929073,-0.5072300163899488,0.09177062135418064,-0.7254569741685531,0.0680374332458465,-0.8630149476819834,0.0376041374063145,-0.970786696109448,0.09560218391303323,-0.4424476328883182,0.16498102900933467,-0.5953121606607745,0.1959479699501964,-0.7129461478985928,0.21564070229131982,-0.8203245560917946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.12247818629292365,-0.11632272663617083,-0.2182951246803639,-0.25380473251505126,-0.2993994495130156,-0.34919882378874034,-0.34859900464110366,-0.4544225994254332,-0.08522279286166862,-0.5012447577021366,-0.19538582895229836,-0.5992180592224098,-0.29164628536728376,-0.5659385528680076,-0.35131027905914947,-0.5050214907995999,-0.03494411932750385,-0.5360873356987225,-0.07244562960369809,-0.7592324490795913,-0.136370128305329,-0.8930671266166604,-0.19784808534452158,-0.9976227844724206,0.023284877769925112,-0.5179464934000855,0.033745810740135364,-0.743991155750077,0.001405984785603035,-0.8842199755128245,-0.034805467057786144,-1.0,0.06842858202306233,-0.45423547325845587,0.11594750724192168,-0.6174843171529841,0.13423630976561057,-0.7386144213954353,0.14307693321245885,-0.8505865855319197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.13086563230051657,-0.10528432939893372,-0.23394900412963043,-0.23142952954313867,-0.32182293918181754,-0.3141512400044413,-0.3882977894844274,-0.4076874505666201,-0.12247976214405318,-0.4973590876855165,-0.241961900330343,-0.5774016912057277,-0.3341299581828031,-0.5312780968832561,-0.3886504511265172,-0.46680650178467975,-0.08026018204568426,-0.5334283359766341,-0.13883790387390713,-0.7537589307199319,-0.2181157425540105,-0.8779853026079889,-0.29000936983352255,-0.9746707940955718,-0.02672639400729424,-0.5167648864647589,-0.03725315710054309,-0.7507980683114324,-0.08229079033467838,-0.8874504669277525,-0.12950807190160266,-1.0,0.01900572096937339,-0.45318254701210225,0.050797856465216285,-0.6278826506547481,0.05333714490368412,-0.7520060902048665,0.04663968908950864,-0.8653675550541585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.16105213599023743,-0.11640705875815034,-0.2683777378783452,-0.23927046778389252,-0.3610031314095462,-0.315882387192796,-0.44300374114933294,-0.3931921328670536,-0.18361173086497748,-0.5232535025871841,-0.31501616030650986,-0.5978045222432284,-0.4024878471424973,-0.5235123213876626,-0.44946436620191765,-0.43860252615180684,-0.14037953484250948,-0.5500715605484756,-0.21653068424475527,-0.7734715651989236,-0.30327708256028274,-0.8895037382670915,-0.38020300435775467,-0.9816422596953904,-0.08896371633744453,-0.5249312909274231,-0.1170533285257115,-0.7662545622804761,-0.178044276798028,-0.8955345531194823,-0.23595375278516814,-1.0,-0.04525948042061034,-0.45831653914961445,-0.027132060349860064,-0.6363965686948557,-0.037762932471415774,-0.7625581686510197,-0.05435389118457077,-0.8778388863330137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.1677397038878466,-0.12482550176780888,-0.27640826554788744,-0.24772277557657896,-0.3699282546177967,-0.3210427573153298,-0.4599118261582397,-0.38218141951221135,-0.19553012606260142,-0.5379135523128139,-0.3414889582757115,-0.6075521595260073,-0.4250972211577232,-0.5236423194452312,-0.46837198297838306,-0.43052494426653426,-0.15763950028158313,-0.5481192579534738,-0.2469087504040468,-0.7857700882071652,-0.3377784590571464,-0.896573483199984,-0.4199992668841577,-0.9796005851597359,-0.10970265487905255,-0.5125091556171669,-0.15825691711458933,-0.7677372379527407,-0.22598988966606573,-0.897129851477395,-0.29039544935002615,-1.0,-0.07141041491024329,-0.4451757311997441,-0.06561306812312348,-0.6260729983438247,-0.08677012486295732,-0.7517465818473853,-0.1149431002136033,-0.8689776699579125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.16220652496624335,-0.11531615517030805,-0.2721927221453398,-0.24216896859316284,-0.3676254245386314,-0.31939072548888686,-0.4523328421557748,-0.3900123687096127,-0.1963092912468584,-0.5272216668468755,-0.3353608554187028,-0.609111622751622,-0.4209452821173726,-0.531884462924988,-0.46481227850067736,-0.44030605135599227,-0.1578410901967287,-0.5470882438026549,-0.24000526152086635,-0.7816440825266346,-0.32691187212689976,-0.8940272466470645,-0.4076295254298949,-0.9786316750626657,-0.1070980971477661,-0.5217336898022614,-0.15484759966122957,-0.771206487145727,-0.2190309503228518,-0.8992179290859315,-0.28133875022737337,-1.0,-0.06370949360996696,-0.4609613228189185,-0.059592060039502764,-0.6389700866396658,-0.07895082819260021,-0.7619264530365573,-0.1048184605208839,-0.8764751919091043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.1424568807694779,-0.11822172313790599,-0.2371052060875234,-0.2511985098605418,-0.32726792846479036,-0.3387421510605278,-0.4056641509961473,-0.4226166162502304,-0.14132919588103252,-0.5199941236754704,-0.2637342413635535,-0.6146317402833845,-0.3508437629971358,-0.5563162088447277,-0.3992125058240635,-0.4809763291336807,-0.09613510467796216,-0.5505585778627748,-0.15697199229844958,-0.7680629328451016,-0.23108921945814953,-0.8816414362188584,-0.3029690315645323,-0.9689006874222417,-0.04466160540108865,-0.5311639495826233,-0.06492684540251989,-0.7627349968726719,-0.1168576771384172,-0.8927166150831733,-0.17066157128711384,-1.0,-0.0016573492338655326,-0.4729038854150061,0.026439228198252465,-0.6372423801756254,0.023605972818343982,-0.7569961542264586,0.01185345200721626,-0.8691330215452835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.11799514793723341,-0.13976838285734178,-0.20073758725829274,-0.2923241114448888,-0.2755771231230124,-0.4013520555995814,-0.31986896154184813,-0.5174236944275508,-0.05247630280803278,-0.5137419652748342,-0.14559771802542854,-0.6371563932761202,-0.23981875666787483,-0.62102128805424,-0.30034795812011494,-0.5713447247767478,-0.0009117454934892873,-0.5425055262732186,-0.029999165555780805,-0.7611103304194337,-0.08955774968311597,-0.892469960008109,-0.14520366070167032,-1.0,0.05111150017712742,-0.5227963889554397,0.06476656550950242,-0.7450310254551561,0.024443584403776808,-0.8836018144810371,-0.01723114514414896,-0.9997169672713572,0.09033063444380965,-0.4631009278200631,0.14884398759903267,-0.6285987326686447,0.16539439519687765,-0.7567664211455332,0.17170379175548633,-0.8763528362912589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.10592027902896965,-0.15045999911759675,-0.1796781763939458,-0.30655329129687214,-0.2493061960396487,-0.41888117543796627,-0.28742960224681124,-0.5343239174247298,-0.01921487498785735,-0.516773377906864,-0.1155421884484194,-0.6474742039528464,-0.21534071491184004,-0.6351694812960929,-0.2802319324573464,-0.5865137150630269,0.03129022402860882,-0.5409613443983371,0.008134887054625691,-0.7592273093174932,-0.043350076582740385,-0.8918107663825879,-0.09183614988381157,-1.0,0.08153546873638254,-0.5182719265840499,0.10443453736551915,-0.733205058283759,0.07207454347958751,-0.8739595822172821,0.03615663310780823,-0.9890180497569133,0.11814073153534387,-0.45795691118649745,0.18492405729012681,-0.6197189718554987,0.21139256871747297,-0.7445299803546813,0.22622513974533126,-0.8569413662253306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.09623120899141942,-0.16527791608042225,-0.1465596631847194,-0.3485027219068331,-0.18153916063936726,-0.4918030367671136,-0.18349907714282943,-0.6207975033466285,0.04049031681328372,-0.5005355802221,-0.022001797720184495,-0.6622911772248715,-0.10783954636082645,-0.6926159726946486,-0.17076187998296674,-0.6688728911321024,0.10636834597910672,-0.5208295304722346,0.11976589487365238,-0.7430362273455283,0.09295923062574941,-0.8864393773309904,0.0651373769584707,-1.0,0.16615989180176047,-0.49316521995083856,0.21843377118805746,-0.7042413938566682,0.20927300286143555,-0.8497191942990919,0.19398613274651946,-0.9666071016195834,0.20741266426199545,-0.4286174664961567,0.2989900354292599,-0.5751418320393302,0.34543162767063884,-0.6895228755971516,0.3770716092759809,-0.7916435392885351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.08561037875671687,-0.1740268011238865,-0.12064287222211341,-0.3743919717417847,-0.14300987862286904,-0.5359390948839658,-0.12514064904228067,-0.6712612247185387,0.08041384552436792,-0.494745656474644,0.03600057783088163,-0.6773613668366425,-0.04273200834862245,-0.731689779901932,-0.10384700975239239,-0.7200555604524275,0.15287503509424846,-0.5063500186081131,0.19239415139386737,-0.7290892688861467,0.18512501713905158,-0.8816326769348629,0.17004591633531166,-1.0,0.21432275173730134,-0.4674432833417124,0.28809915947914694,-0.6672414370033756,0.30288213555847193,-0.8167890476563571,0.30455564152286185,-0.9383895983912144,0.2543189049723925,-0.39227929254347876,0.3655430522093598,-0.5204717809596563,0.42677653070773947,-0.6305470676442999,0.46955914006577043,-0.7310390400390009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.05662807186108537,-0.20749877537946007,-0.05745944294242137,-0.4186737721001963,-0.06251299251413941,-0.5824003131912252,-0.0464309287421793,-0.7251104256016148,0.18136864295713404,-0.4888725647767895,0.15988064453807252,-0.684908936849583,0.07288752675942894,-0.7538166996815425,-0.004081194495511397,-0.7530948496419179,0.2461799292877619,-0.48195491014218034,0.3257880926655886,-0.702532910061725,0.3362793394847402,-0.8673104636118586,0.33908523561219756,-1.0,0.2935850109891855,-0.4226957862790511,0.40864503069248537,-0.6235608976320607,0.44616625039431695,-0.7797340826110776,0.46897674161117137,-0.9077956433248761,0.3119737586984765,-0.33062245033029736,0.43788624988791325,-0.44210378384711463,0.507435557317148,-0.5484278898703748,0.5588415280717337,-0.6526969406697849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ssuck,0.0,0.0,-0.04768548670427051,-0.21567550454991063,-0.04444125683912106,-0.42032050876556815,-0.05069554637089649,-0.5793299435823556,-0.027015846061233504,-0.7204307781310872,0.20653603622465966,-0.47921869417669055,0.18653089249880242,-0.6694019438650823,0.09467841170536191,-0.737747048074533,0.015472606541500691,-0.7413659205591336,0.26003969459573195,-0.4591837037736594,0.34343264703794746,-0.683465222978437,0.34949211646797096,-0.8563368059422507,0.34968248184178646,-1.0,0.29378544664141726,-0.3938922413191459,0.40884928734747383,-0.5991435340069476,0.4391708385193791,-0.761950178916723,0.4582614265998933,-0.9015770924822308,0.2976557142725622,-0.30572634487493944,0.41596408182563066,-0.42363942956911793,0.47868947249784616,-0.5351221144871019,0.5288900985950085,-0.6450454961364145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
